NalaId,Name,WardNumber,WardName,CouncillorPhoneNumber,CouncillorName,JuniorEngineer,Zone,Pincode,Latitude,Longitude,GoogleMapsLink
2010,A_J3569,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75388,83.35677,"""https://www.google.com/maps?q=26.753879238146578,83.35676551280348"""
2011,A_J3570,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75386,83.35685,"""https://www.google.com/maps?q=26.753857589339024,83.35684903208066"""
2012,A_J3571,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75388,83.35699,"""https://www.google.com/maps?q=26.753879236720984,83.35699183815838"""
2013,A_J3572,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75395,83.35916,"""https://www.google.com/maps?q=26.75394901469948,83.35916078513738"""
2014,A_J4057,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75404,83.35263,"""https://www.google.com/maps?q=26.75403508990453,83.35263069951044"""
2015,A_J4062,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.754,83.35263,"""https://www.google.com/maps?q=26.7540010926611,83.3526254153073"""
2016,D_J3561,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75524,83.35281,"""https://www.google.com/maps?q=26.755244449334292,83.35281077250907"""
2017,D_J3562,61,Shahebganj,9236478061,Sri Shab ansari,Sri Ranjeeth kumar,2,273005,26.75523,83.3529,"""https://www.google.com/maps?q=26.755232669003913,83.35290337321227"""
2018,A_J3611,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75295,83.36654,"""https://www.google.com/maps?q=26.75295227957597,83.36654344347549"""
2019,A_J3612,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75229,83.36679,"""https://www.google.com/maps?q=26.75229070917362,83.36679300700743"""
2020,A_J3613,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75222,83.36683,"""https://www.google.com/maps?q=26.752224552547933,83.36682809465209"""
2021,A_J3614,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75079,83.36759,"""https://www.google.com/maps?q=26.750790035482947,83.36758740973742"""
2022,A_J3616,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75265,83.3669,"""https://www.google.com/maps?q=26.752647301506876,83.36689528840894"""
2023,A_J3617,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75057,83.36777,"""https://www.google.com/maps?q=26.750574114305937,83.36776707397657"""
2024,A_J3618,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74989,83.36771,"""https://www.google.com/maps?q=26.74988878063162,83.36771260922731"""
2025,A_J3619,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74977,83.36992,"""https://www.google.com/maps?q=26.749769392915113,83.36992094521804"""
2026,A_J3620,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74959,83.36986,"""https://www.google.com/maps?q=26.749592537353372,83.36985658307793"""
2027,A_J3621,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74978,83.36767,"""https://www.google.com/maps?q=26.749779717629195,83.3676680403791"""
2028,A_J3622,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74875,83.36613,"""https://www.google.com/maps?q=26.748753916223453,83.36612979304859"""
2029,A_J3638,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.7528,83.37089,"""https://www.google.com/maps?q=26.75280411293042,83.37089110505163"""
2030,A_J3639,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75272,83.37085,"""https://www.google.com/maps?q=26.75271871818663,83.3708521497414"""
2031,A_J3642,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74731,83.36858,"""https://www.google.com/maps?q=26.74731496794681,83.36857837459978"""
2032,A_J3643,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74814,83.36515,"""https://www.google.com/maps?q=26.74814199842306,83.36515385680265"""
2033,A_J3645,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74832,83.36527,"""https://www.google.com/maps?q=26.748318987556555,83.36526660231547"""
2034,A_J3803,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74931,83.36827,"""https://www.google.com/maps?q=26.749306916070122,83.36826915509316"""
2035,A_J3805,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74836,83.3654,"""https://www.google.com/maps?q=26.748362499660637,83.36539763238187"""
2036,A_J3806,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74961,83.36832,"""https://www.google.com/maps?q=26.749613508597946,83.3683214687871"""
2037,A_J3808,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74826,83.36508,"""https://www.google.com/maps?q=26.748255214692946,83.36507507398207"""
2038,A_J3809,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74857,83.36237,"""https://www.google.com/maps?q=26.74856828500129,83.36236776633638"""
2039,A_J3811,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74823,83.36476,"""https://www.google.com/maps?q=26.748225864167267,83.36476055258886"""
2040,A_J69,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74933,83.36835,"""https://www.google.com/maps?q=26.749325957210853,83.36834529990709"""
2041,J105,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75066,83.3702,"""https://www.google.com/maps?q=26.75065769162889,83.37020140889318"""
2042,J108,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75153,83.36754,"""https://www.google.com/maps?q=26.751530714241465,83.36753768755275"""
2043,J109,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75084,83.36774,"""https://www.google.com/maps?q=26.750842394954322,83.36773861004492"""
2044,J270,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.75289,83.36669,"""https://www.google.com/maps?q=26.75288923996657,83.36668529880875"""
2045,J274,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.7475,83.36638,"""https://www.google.com/maps?q=26.747502406886436,83.36637898144194"""
2046,J307,62,Maya Bazar,9236478062,Sri Shamath Gufran,Sri Vivekananda sinha,2,273001,26.74965,83.36962,"""https://www.google.com/maps?q=26.749654194434974,83.36961517227347"""
2047,A_J3824,63,Jagannathpur,9236478063,Md. Dilsaan alhad,Sri Ranjeeth kumar,1,273002,26.7472,83.3634,"""https://www.google.com/maps?q=26.747197446874445,83.36340418096833"""
2048,A_J3826,63,Jagannathpur,9236478063,Md. Dilsaan alhad,Sri Ranjeeth kumar,1,273002,26.74742,83.36224,"""https://www.google.com/maps?q=26.74741682163655,83.36223868233583"""
2049,A_J3827,63,Jagannathpur,9236478063,Md. Dilsaan alhad,Sri Ranjeeth kumar,1,273002,26.74743,83.36218,"""https://www.google.com/maps?q=26.747430016845332,83.36217957027901"""
2050,A_J3864,63,Jagannathpur,9236478063,Md. Dilsaan alhad,Sri Ranjeeth kumar,1,273002,26.74275,83.36275,"""https://www.google.com/maps?q=26.742746195262338,83.36274525013846"""
2051,A_J3901,63,Jagannathpur,9236478063,Md. Dilsaan alhad,Sri Ranjeeth kumar,1,273002,26.7461,83.36234,"""https://www.google.com/maps?q=26.746095387371028,83.36234333279117"""
2052,A_J3903,63,Jagannathpur,9236478063,Md. Dilsaan alhad,Sri Ranjeeth kumar,1,273002,26.74647,83.36201,"""https://www.google.com/maps?q=26.746466008266033,83.36200921492538"""
2053,A_J3906,63,Jagannathpur,9236478063,Md. Dilsaan alhad,Sri Ranjeeth kumar,1,273002,26.74605,83.3624,"""https://www.google.com/maps?q=26.746053713047992,83.36239692997472"""
2054,A_J3909,63,Jagannathpur,9236478063,Md. Dilsaan alhad,Sri Ranjeeth kumar,1,273002,26.74443,83.36425,"""https://www.google.com/maps?q=26.74443355158493,83.3642481946419"""
2055,A_J3910,63,Jagannathpur,9236478063,Md. Dilsaan alhad,Sri Ranjeeth kumar,1,273002,26.74517,83.36376,"""https://www.google.com/maps?q=26.745165669770543,83.36375842341802"""
2056,A_J4997,63,Jagannathpur,9236478063,Md. Dilsaan alhad,Sri Ranjeeth kumar,1,273002,26.74533,83.36266,"""https://www.google.com/maps?q=26.745325502468447,83.36266230588357"""
2057,A_J3418,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.73663,83.3608,"""https://www.google.com/maps?q=26.736627773790847,83.36079793481183"""
2058,A_J3537,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74201,83.36608,"""https://www.google.com/maps?q=26.742006356072626,83.36607807090951"""
2059,A_J3644,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74733,83.3667,"""https://www.google.com/maps?q=26.74733420996064,83.36669739913367"""
2060,A_J3646,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74728,83.36686,"""https://www.google.com/maps?q=26.747282919478337,83.36686252929351"""
2061,A_J3647,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74714,83.36841,"""https://www.google.com/maps?q=26.74714187380025,83.36840607007815"""
2062,A_J3671,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74337,83.36865,"""https://www.google.com/maps?q=26.743374260076717,83.3686525771018"""
2063,A_J3707,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74263,83.36653,"""https://www.google.com/maps?q=26.742633541430582,83.36652859661879"""
2064,A_J3708,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74253,83.36649,"""https://www.google.com/maps?q=26.74253279926692,83.36649098916533"""
2065,A_J3713,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.73855,83.36333,"""https://www.google.com/maps?q=26.738548818016643,83.36333315083142"""
2066,A_J3715,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.73619,83.36003,"""https://www.google.com/maps?q=26.736192518280596,83.36003119663525"""
2067,A_J3807,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74807,83.3649,"""https://www.google.com/maps?q=26.74807363998162,83.3648996623204"""
2068,A_J3810,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74817,83.36474,"""https://www.google.com/maps?q=26.748169951355525,83.3647447598375"""
2069,A_J3813,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74788,83.36429,"""https://www.google.com/maps?q=26.747875217361567,83.36429421485893"""
2070,A_J3815,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74852,83.36231,"""https://www.google.com/maps?q=26.748519706807574,83.362313105641"""
2071,A_J3816,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74749,83.36223,"""https://www.google.com/maps?q=26.747493433517413,83.3622308382174"""
2072,A_J3817,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74751,83.36216,"""https://www.google.com/maps?q=26.747510565591607,83.36216130358812"""
2073,A_J3818,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74779,83.3602,"""https://www.google.com/maps?q=26.747786760125855,83.3602024404334"""
2074,A_J3820,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.7476,83.36406,"""https://www.google.com/maps?q=26.74759934311281,83.36406004162285"""
2075,A_J3822,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74692,83.36646,"""https://www.google.com/maps?q=26.74692398767732,83.36646204661822"""
2076,A_J3828,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74775,83.36068,"""https://www.google.com/maps?q=26.747754805868972,83.3606808015761"""
2077,A_J3829,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74775,83.36053,"""https://www.google.com/maps?q=26.747752598032815,83.36052512628224"""
2078,A_J3831,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74724,83.35955,"""https://www.google.com/maps?q=26.747238717389024,83.35955452863554"""
2079,A_J3862,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74262,83.36292,"""https://www.google.com/maps?q=26.74262240021517,83.36291897784834"""
2080,A_J3863,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.7426,83.36299,"""https://www.google.com/maps?q=26.742602592469108,83.36298551913643"""
2081,A_J3865,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74272,83.36281,"""https://www.google.com/maps?q=26.74271647743955,83.36280808877314"""
2082,A_J3866,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74258,83.36535,"""https://www.google.com/maps?q=26.742584925173666,83.36535127115206"""
2083,A_J3867,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74258,83.36539,"""https://www.google.com/maps?q=26.742583881020728,83.36539220805987"""
2084,A_J3870,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.73684,83.35937,"""https://www.google.com/maps?q=26.736838679383577,83.3593725007658"""
2085,A_J3913,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74313,83.3673,"""https://www.google.com/maps?q=26.743133553456186,83.36730284561544"""
2086,A_J3915,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74327,83.3653,"""https://www.google.com/maps?q=26.743273003455833,83.36529927868217"""
2087,A_J3916,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74349,83.36586,"""https://www.google.com/maps?q=26.743486945673965,83.36585980334213"""
2088,A_J3918,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.73728,83.35925,"""https://www.google.com/maps?q=26.737284271706773,83.35924849774023"""
2089,A_J3950,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.73755,83.36223,"""https://www.google.com/maps?q=26.73755080089592,83.36222913202889"""
2090,A_J404,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74068,83.36508,"""https://www.google.com/maps?q=26.74068327395486,83.36507667058065"""
2091,A_J410,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74059,83.36498,"""https://www.google.com/maps?q=26.740591435013265,83.36498192861036"""
2092,A_J411,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74082,83.36004,"""https://www.google.com/maps?q=26.740817808373777,83.36004475453831"""
2093,A_J413,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.73809,83.35926,"""https://www.google.com/maps?q=26.738092280950674,83.35925900760186"""
2094,A_J416,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.73829,83.35929,"""https://www.google.com/maps?q=26.738286198679,83.3592886707979"""
2095,A_J6532,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74262,83.36435,"""https://www.google.com/maps?q=26.74261633625562,83.3643535280035"""
2096,A_J6533,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74255,83.36594,"""https://www.google.com/maps?q=26.742551693108528,83.36594359200383"""
2097,A_J6535,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74165,83.36588,"""https://www.google.com/maps?q=26.741654952257853,83.36587570240619"""
2098,A_J6536,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74106,83.36555,"""https://www.google.com/maps?q=26.741061807427343,83.36554988880941"""
2099,A_J6537,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74077,83.36525,"""https://www.google.com/maps?q=26.740768676436893,83.3652510342585"""
2100,A_J6538,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.7407,83.3648,"""https://www.google.com/maps?q=26.740701226616107,83.36479738293738"""
2101,A_J6539,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74074,83.36443,"""https://www.google.com/maps?q=26.740735100882315,83.364428638951"""
2102,A_J6540,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74082,83.36391,"""https://www.google.com/maps?q=26.740815071111182,83.36390672602387"""
2103,A_J6541,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74088,83.36353,"""https://www.google.com/maps?q=26.740875388309473,83.36353449777515"""
2104,A_R1_J4442,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74734,83.36012,"""https://www.google.com/maps?q=26.74734294202119,83.36012233613283"""
2105,J110,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74726,83.35928,"""https://www.google.com/maps?q=26.747255200993045,83.35927506246992"""
2106,J119,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.7406,83.36493,"""https://www.google.com/maps?q=26.740597977899608,83.36492998980873"""
2107,J120,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74073,83.36387,"""https://www.google.com/maps?q=26.740732885062734,83.3638748928049"""
2108,J121,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74136,83.36078,"""https://www.google.com/maps?q=26.74136209654265,83.36078100150566"""
2109,J122,65,Krishna Mohan Pandey Nagar (Raiganj Road / Alahdaadpur),9236478065,Sri Anand vardhan singh,Sri Sooraj kumar sharma,2,273001,26.74139,83.36087,"""https://www.google.com/maps?q=26.741393628903275,83.36087357019031"""
