Id,StationId,LocationId,TimeStamp,MobileNumber,Battery,RainHourly,RainDaily,CreatedDate,IsApproved,0-33-020,0-33-005,0-08-083,DetailedQCFlag
2061,GUFEW111,18,2024-10-29 03:00:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2062,GUFEW111,18,2024-10-29 03:15:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2063,GUFEW112,19,2024-10-29 03:15:00.0000000,,11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2064,GUFEW112,19,2024-10-29 03:30:00.0000000,,11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2065,GUFEW111,18,2024-10-29 03:30:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2066,GUFEW111,18,2024-10-29 03:45:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2067,GUFEW112,19,2024-10-29 03:45:00.0000000,,11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2068,GUFEW111,18,2024-10-29 04:00:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2070,GUFEW112,19,2024-10-29 04:00:00.0000000,,11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2071,GUFEW112,19,2024-10-29 04:15:00.0000000,,11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2069,GUFEW111,18,2024-10-29 04:15:00.0000000," 9876543210",11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2072,GUFEW111,18,2024-10-29 04:30:00.0000000," 9876543210",11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2073,GUFEW112,19,2024-10-29 04:30:00.0000000,,11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2074,GUFEW111,18,2024-10-29 04:45:00.0000000," 9876543210",11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2076,GUFEW112,19,2024-10-29 04:45:00.0000000,,11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2077,GUFEW112,19,2024-10-29 05:00:00.0000000,,11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2075,GUFEW111,18,2024-10-29 05:00:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2078,GUFEW111,18,2024-10-29 05:15:00.0000000," 9876543210",11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2080,GUFEW112,19,2024-10-29 05:15:00.0000000,,11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2081,GUFEW112,19,2024-10-29 05:30:00.0000000,,11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2079,GUFEW111,18,2024-10-29 05:30:00.0000000," 9876543210",11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2082,GUFEW111,18,2024-10-29 05:45:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2084,GUFEW112,19,2024-10-29 05:45:00.0000000,,11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2085,GUFEW112,19,2024-10-29 06:00:00.0000000,,11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2083,GUFEW111,18,2024-10-29 06:00:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2086,GUFEW112,19,2024-10-29 06:15:00.0000000,,11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2087,GUFEW111,18,2024-10-29 06:15:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2088,GUFEW111,18,2024-10-29 06:30:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2089,GUFEW112,19,2024-10-29 06:30:00.0000000,,11.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2090,GUFEW111,18,2024-10-29 06:45:00.0000000," 9876543210",11.30,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2093,GUFEW112,19,2024-10-29 06:45:00.0000000,,11.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2094,GUFEW112,19,2024-10-29 07:00:00.0000000,,11.90,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2091,GUFEW111,18,2024-10-29 07:00:00.0000000," 9876543210",11.50,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2092,GUFEW111,18,2024-10-29 07:15:00.0000000," 9876543210",11.80,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2095,GUFEW112,19,2024-10-29 07:15:00.0000000,,12.30,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2096,GUFEW111,18,2024-10-29 07:30:00.0000000," 9876543210",11.90,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2097,GUFEW112,19,2024-10-29 07:30:00.0000000,,12.00,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2098,GUFEW111,18,2024-10-29 07:45:00.0000000," 9876543210",12.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2099,GUFEW112,19,2024-10-29 07:45:00.0000000,,12.00,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2100,GUFEW111,18,2024-10-29 08:00:00.0000000," 9876543210",12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2101,GUFEW112,19,2024-10-29 08:00:00.0000000,,12.00,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2102,GUFEW112,19,2024-10-29 08:15:00.0000000,,12.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2103,GUFEW111,18,2024-10-29 08:15:00.0000000," 9876543210",12.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2104,GUFEW111,18,2024-10-29 08:30:00.0000000," 9876543210",12.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2105,GUFEW112,19,2024-10-29 08:30:00.0000000,,12.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2106,GUFEW112,19,2024-10-29 08:45:00.0000000,,12.10,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2108,GUFEW111,18,2024-10-29 08:45:00.0000000," 9876543210",12.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2109,GUFEW111,18,2024-10-29 09:00:00.0000000," 9876543210",12.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2107,GUFEW112,19,2024-10-29 09:00:00.0000000,,12.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2110,GUFEW111,18,2024-10-29 09:15:00.0000000," 9876543210",12.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2111,GUFEW112,19,2024-10-29 09:15:00.0000000,,12.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2112,GUFEW111,18,2024-10-29 09:30:00.0000000," 9876543210",12.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2113,GUFEW112,19,2024-10-29 09:30:00.0000000,,12.30,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2114,GUFEW111,18,2024-10-29 09:45:00.0000000," 9876543210",12.20,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2115,GUFEW112,19,2024-10-29 09:45:00.0000000,,12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2116,GUFEW111,18,2024-10-29 10:00:00.0000000," 9876543210",12.30,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2117,GUFEW112,19,2024-10-29 10:00:00.0000000,,12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2118,GUFEW111,18,2024-10-29 10:15:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2120,GUFEW112,19,2024-10-29 10:15:00.0000000,,12.50,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2121,GUFEW112,19,2024-10-29 10:30:00.0000000,,12.60,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2119,GUFEW111,18,2024-10-29 10:30:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2122,GUFEW111,18,2024-10-29 10:45:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2123,GUFEW112,19,2024-10-29 10:45:00.0000000,,12.50,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2124,GUFEW111,18,2024-10-29 11:00:00.0000000," 9876543210",12.50,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2125,GUFEW112,19,2024-10-29 11:00:00.0000000,,12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2126,GUFEW112,19,2024-10-29 11:15:00.0000000,,12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2127,GUFEW111,18,2024-10-29 11:15:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
2128,GUFEW111,18,2024-10-29 11:30:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
3005,GUFEW112,19,2024-10-29 11:30:00.0000000,,12.60,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
3006,GUFEW112,19,2024-10-29 11:45:00.0000000,,12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
3002,GUFEW111,18,2024-10-29 11:45:00.0000000," 9876543210",12.50,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
3003,GUFEW111,18,2024-10-29 12:00:00.0000000," 9876543210",12.50,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
3007,GUFEW112,19,2024-10-29 12:00:00.0000000,,12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
3008,GUFEW112,19,2024-10-29 12:15:00.0000000,,12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
3004,GUFEW111,18,2024-10-29 12:15:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4002,GUFEW111,18,2024-10-29 12:30:00.0000000," 9876543210",12.50,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4012,GUFEW112,19,2024-10-29 12:30:00.0000000,,12.60,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4013,GUFEW112,19,2024-10-29 12:45:00.0000000,,12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4003,GUFEW111,18,2024-10-29 12:45:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4004,GUFEW111,18,2024-10-29 13:00:00.0000000," 9876543210",12.50,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4014,GUFEW112,19,2024-10-29 13:00:00.0000000,,12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4015,GUFEW112,19,2024-10-29 13:15:00.0000000,,12.90,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4005,GUFEW111,18,2024-10-29 13:15:00.0000000," 9876543210",12.50,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4006,GUFEW111,18,2024-10-29 13:30:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4016,GUFEW112,19,2024-10-29 13:30:00.0000000,,12.80,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4017,GUFEW112,19,2024-10-29 13:45:00.0000000,,12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4007,GUFEW111,18,2024-10-29 13:45:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4008,GUFEW111,18,2024-10-29 14:00:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4018,GUFEW112,19,2024-10-29 14:00:00.0000000,,12.80,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4019,GUFEW112,19,2024-10-29 14:15:00.0000000,,12.80,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4009,GUFEW111,18,2024-10-29 14:15:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4010,GUFEW111,18,2024-10-29 14:30:00.0000000," 9876543210",12.50,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4020,GUFEW112,19,2024-10-29 14:30:00.0000000,,12.80,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4021,GUFEW112,19,2024-10-29 14:45:00.0000000,,12.80,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4011,GUFEW111,18,2024-10-29 14:45:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4022,GUFEW111,18,2024-10-29 15:00:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4023,GUFEW112,19,2024-10-29 15:00:00.0000000,,12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4024,GUFEW112,19,2024-10-29 15:15:00.0000000,,12.70,0.00,0.00,2024-10-29 15:31:29.000,1,0,0,NULL,1
4031,GUFEW112,19,2024-10-29 15:30:00.0000000,,12.60,0.00,0.00,2024-10-29 16:39:33.000,1,0,0,NULL,1
4032,GUFEW112,19,2024-10-29 15:45:00.0000000,,12.50,0.00,0.00,2024-10-29 16:39:33.000,1,0,0,NULL,1
4033,GUFEW112,19,2024-10-29 16:00:00.0000000,,12.50,0.00,0.00,2024-10-29 16:39:33.000,1,0,0,NULL,1
4034,GUFEW112,19,2024-10-29 16:15:00.0000000,,12.40,0.00,0.00,2024-10-29 16:39:33.000,1,0,0,NULL,1
4025,GUFEW111,18,2024-10-29 15:15:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:49:33.000,1,0,0,NULL,1
4026,GUFEW111,18,2024-10-29 15:30:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-29 15:49:33.000,1,0,0,NULL,1
4035,GUFEW112,19,2024-10-29 16:30:00.0000000,,12.20,0.00,0.00,2024-10-29 16:39:33.000,1,0,0,NULL,1
4030,GUFEW111,18,2024-10-29 16:30:00.0000000," 9876543210",12.20,0.00,0.00,2024-10-29 16:39:33.000,1,0,0,NULL,1
5078,GUFEW111,18,2024-10-30 02:15:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-30 02:29:33.000,1,0,0,NULL,1
5096,GUFEW111,18,2024-10-30 04:30:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-30 04:44:32.000,1,0,0,NULL,1
5097,GUFEW112,19,2024-10-30 04:30:00.0000000,,11.10,0.00,0.00,2024-10-30 04:44:32.000,1,0,0,NULL,1
5103,GUFEW112,19,2024-10-30 05:30:00.0000000,,11.10,0.00,0.00,2024-10-30 05:44:33.000,1,0,0,NULL,1
5126,GUFEW111,18,2024-10-30 08:15:00.0000000," 9876543210",12.50,0.00,0.00,2024-10-30 08:29:33.000,1,0,0,NULL,1
5127,GUFEW112,19,2024-10-30 08:15:00.0000000,,12.00,0.00,0.00,2024-10-30 08:29:33.000,1,0,0,NULL,1
5131,GUFEW111,18,2024-10-30 08:30:00.0000000," 9876543210",12.00,0.00,0.00,2024-10-30 09:29:33.000,1,0,0,NULL,1
5132,GUFEW111,18,2024-10-30 08:45:00.0000000," 9876543210",12.10,0.00,0.00,2024-10-30 09:29:33.000,1,0,0,NULL,1
5133,GUFEW111,18,2024-10-30 09:00:00.0000000," 9876543210",12.10,0.00,0.00,2024-10-30 09:29:33.000,1,0,0,NULL,1
5134,GUFEW111,18,2024-10-30 09:15:00.0000000," 9876543210",12.10,0.00,0.00,2024-10-30 09:29:33.000,1,0,0,NULL,1
5135,GUFEW112,19,2024-10-30 09:15:00.0000000,,12.20,0.00,0.00,2024-10-30 09:29:33.000,1,0,0,NULL,1
5269,GUFEW112,19,2024-10-31 02:00:00.0000000,,11.10,0.00,0.00,2024-10-31 02:19:33.000,1,0,0,NULL,1
5272,GUFEW111,18,2024-10-31 02:30:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-31 02:49:33.000,1,0,0,NULL,1
5274,GUFEW112,19,2024-10-31 02:30:00.0000000,,11.10,0.00,0.00,2024-10-31 02:49:33.000,1,0,0,NULL,1
5273,GUFEW111,18,2024-10-31 02:45:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-31 02:49:33.000,1,0,0,NULL,1
5275,GUFEW112,19,2024-10-31 02:45:00.0000000,,11.10,0.00,0.00,2024-10-31 03:04:32.000,1,0,0,NULL,1
5286,GUFEW111,18,2024-10-31 04:15:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-31 04:34:32.000,1,0,0,NULL,1
5287,GUFEW112,19,2024-10-31 04:15:00.0000000,,11.10,0.00,0.00,2024-10-31 04:34:33.000,1,0,0,NULL,1
5298,GUFEW111,18,2024-10-31 05:45:00.0000000," 9876543210",11.10,0.00,0.00,2024-10-31 06:04:33.000,1,0,0,NULL,1
5299,GUFEW112,19,2024-10-31 05:45:00.0000000,,11.10,0.00,0.00,2024-10-31 06:04:33.000,1,0,0,NULL,1
5300,GUFEW112,19,2024-10-31 06:00:00.0000000,,11.10,0.00,0.00,2024-10-31 06:04:33.000,1,0,0,NULL,1
5301,GUFEW111,18,2024-10-31 06:00:00.0000000," 9876543210",11.10,0.00,0.00,2024-10-31 06:34:33.000,1,0,0,NULL,1
5302,GUFEW111,18,2024-10-31 06:15:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-31 06:34:33.000,1,0,0,NULL,1
5304,GUFEW112,19,2024-10-31 06:15:00.0000000,,11.00,0.00,0.00,2024-10-31 06:34:33.000,1,0,0,NULL,1
5303,GUFEW111,18,2024-10-31 06:30:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-31 06:34:33.000,1,0,0,NULL,1
5316,GUFEW111,18,2024-10-31 08:00:00.0000000," 9876543210",12.50,0.00,0.00,2024-10-31 08:19:33.000,1,0,0,NULL,1
5317,GUFEW112,19,2024-10-31 08:00:00.0000000,,12.00,0.00,0.00,2024-10-31 08:19:33.000,1,0,0,NULL,1
5318,GUFEW111,18,2024-10-31 08:15:00.0000000," 9876543210",12.00,0.00,0.00,2024-10-31 08:49:33.000,1,0,0,NULL,1
5321,GUFEW112,19,2024-10-31 08:15:00.0000000,,12.00,0.00,0.00,2024-10-31 08:49:33.000,1,0,0,NULL,1
5322,GUFEW112,19,2024-10-31 08:30:00.0000000,,12.10,0.00,0.00,2024-10-31 08:49:33.000,1,0,0,NULL,1
5319,GUFEW111,18,2024-10-31 08:30:00.0000000," 9876543210",12.10,0.00,0.00,2024-10-31 08:49:33.000,1,0,0,NULL,1
5320,GUFEW111,18,2024-10-31 08:45:00.0000000," 9876543210",12.10,0.00,0.00,2024-10-31 08:49:33.000,1,0,0,NULL,1
5323,GUFEW112,19,2024-10-31 08:45:00.0000000,,12.10,0.00,0.00,2024-10-31 08:49:33.000,1,0,0,NULL,1
5326,GUFEW112,19,2024-10-31 09:15:00.0000000,,12.20,0.00,0.00,2024-10-31 09:19:33.000,1,0,0,NULL,1
5350,GUFEW111,18,2024-10-31 12:15:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-31 12:19:33.000,1,0,0,NULL,1
5359,GUFEW111,18,2024-10-31 13:30:00.0000000," 9876543210",12.60,0.00,0.00,2024-10-31 13:34:33.000,1,0,0,NULL,1
5370,GUFEW112,19,2024-10-31 14:30:00.0000000,,12.80,0.00,0.00,2024-10-31 15:09:33.000,1,0,0,NULL,1
5371,GUFEW112,19,2024-10-31 14:45:00.0000000,,12.70,0.00,0.00,2024-10-31 15:09:33.000,1,0,0,NULL,1
5372,GUFEW112,19,2024-10-31 15:00:00.0000000,,12.70,0.00,0.00,2024-10-31 15:09:33.000,1,0,0,NULL,1
5376,GUFEW112,19,2024-10-31 15:30:00.0000000,,12.60,0.00,0.00,2024-10-31 15:39:33.000,1,0,0,NULL,1
5379,GUFEW111,18,2024-10-31 15:30:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-31 16:24:33.000,1,0,0,NULL,1
5380,GUFEW111,18,2024-10-31 15:45:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-31 16:24:33.000,1,0,0,NULL,1
5381,GUFEW111,18,2024-10-31 16:00:00.0000000," 9876543210",12.30,0.00,0.00,2024-10-31 16:24:33.000,1,0,0,NULL,1
5382,GUFEW111,18,2024-10-31 16:15:00.0000000," 9876543210",12.30,0.00,0.00,2024-10-31 16:24:33.000,1,0,0,NULL,1
5383,GUFEW112,19,2024-10-31 16:15:00.0000000,,12.50,0.00,0.00,2024-10-31 16:39:33.000,1,0,0,NULL,1
5384,GUFEW112,19,2024-10-31 16:30:00.0000000,,12.30,0.00,0.00,2024-10-31 16:39:33.000,1,0,0,NULL,1
5385,GUFEW111,18,2024-10-31 16:30:00.0000000," 9876543210",12.20,0.00,0.00,2024-10-31 16:54:33.000,1,0,0,NULL,1
5386,GUFEW111,18,2024-10-31 16:45:00.0000000," 9876543210",12.20,0.00,0.00,2024-10-31 16:54:33.000,1,0,0,NULL,1
5387,GUFEW112,19,2024-10-31 16:45:00.0000000,,12.00,0.00,0.00,2024-10-31 17:09:33.000,1,0,0,NULL,1
5388,GUFEW112,19,2024-10-31 17:00:00.0000000,,11.90,0.00,0.00,2024-10-31 17:09:33.000,1,0,0,NULL,1
5402,GUFEW111,18,2024-10-31 18:45:00.0000000," 9876543210",11.40,0.00,0.00,2024-10-31 18:54:33.000,1,0,0,NULL,1
5403,GUFEW112,19,2024-10-31 18:45:00.0000000,,11.40,0.00,0.00,2024-10-31 18:54:33.000,1,0,0,NULL,1
5404,GUFEW111,18,2024-10-31 19:00:00.0000000," 9876543210",11.50,0.00,0.00,2024-10-31 19:54:33.000,1,0,0,NULL,1
5408,GUFEW112,19,2024-10-31 19:00:00.0000000,,11.40,0.00,0.00,2024-10-31 19:54:33.000,1,0,0,NULL,1
4027,GUFEW111,18,2024-10-29 15:45:00.0000000," 9876543210",12.30,0.00,0.00,2024-10-29 15:54:32.000,1,0,0,NULL,1
5048,GUFEW112,19,2024-10-29 22:15:00.0000000,,11.30,0.00,0.00,2024-10-29 22:44:33.000,1,0,0,NULL,1
5049,GUFEW112,19,2024-10-29 22:30:00.0000000,,11.30,0.00,0.00,2024-10-29 22:44:33.000,1,0,0,NULL,1
5047,GUFEW111,18,2024-10-29 22:30:00.0000000," 9876543210",11.30,0.00,0.00,2024-10-29 22:44:33.000,1,0,0,NULL,1
5060,GUFEW111,18,2024-10-30 00:00:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-30 00:14:33.000,1,0,0,NULL,1
5061,GUFEW112,19,2024-10-30 00:00:00.0000000,,11.30,0.00,0.00,2024-10-30 00:14:33.000,1,0,0,NULL,1
5160,GUFEW111,18,2024-10-30 12:30:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-30 12:34:32.000,1,0,0,NULL,1
5161,GUFEW112,19,2024-10-30 12:30:00.0000000,,12.60,0.00,0.00,2024-10-30 12:39:33.000,1,0,0,NULL,1
5163,GUFEW112,19,2024-10-30 12:45:00.0000000,,12.70,0.00,0.00,2024-10-30 13:04:33.000,1,0,0,NULL,1
5164,GUFEW112,19,2024-10-30 13:00:00.0000000,,12.60,0.00,0.00,2024-10-30 13:04:33.000,1,0,0,NULL,1
5169,GUFEW111,18,2024-10-30 13:30:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-30 13:44:33.000,1,0,0,NULL,1
5177,GUFEW111,18,2024-10-30 14:15:00.0000000," 9876543210",12.30,0.00,0.00,2024-10-30 15:34:33.000,1,0,0,NULL,1
5178,GUFEW111,18,2024-10-30 14:30:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-30 15:34:33.000,1,0,0,NULL,1
5179,GUFEW111,18,2024-10-30 14:45:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-30 15:34:33.000,1,0,0,NULL,1
5180,GUFEW111,18,2024-10-30 15:00:00.0000000," 9876543210",12.40,0.00,0.00,2024-10-30 15:34:33.000,1,0,0,NULL,1
5182,GUFEW112,19,2024-10-30 15:00:00.0000000,,12.60,0.00,0.00,2024-10-30 15:34:33.000,1,0,0,NULL,1
5183,GUFEW112,19,2024-10-30 15:15:00.0000000,,12.50,0.00,0.00,2024-10-30 15:34:33.000,1,0,0,NULL,1
5181,GUFEW111,18,2024-10-30 15:15:00.0000000," 9876543210",12.30,0.00,0.00,2024-10-30 15:34:33.000,1,0,0,NULL,1
5184,GUFEW112,19,2024-10-30 15:30:00.0000000,,12.40,0.00,0.00,2024-10-30 16:04:33.000,1,0,0,NULL,1
5185,GUFEW112,19,2024-10-30 15:45:00.0000000,,12.40,0.00,0.00,2024-10-30 16:04:33.000,1,0,0,NULL,1
5187,GUFEW111,18,2024-10-30 15:30:00.0000000," 9876543210",12.30,0.00,0.00,2024-10-30 16:34:34.000,1,0,0,NULL,1
5188,GUFEW111,18,2024-10-30 15:45:00.0000000," 9876543210",12.30,0.00,0.00,2024-10-30 16:34:34.000,1,0,0,NULL,1
5189,GUFEW111,18,2024-10-30 16:00:00.0000000," 9876543210",12.20,0.00,0.00,2024-10-30 16:34:34.000,1,0,0,NULL,1
5190,GUFEW111,18,2024-10-30 16:15:00.0000000," 9876543210",12.20,0.00,0.00,2024-10-30 16:34:34.000,1,0,0,NULL,1
5198,GUFEW112,19,2024-10-30 17:15:00.0000000,,11.70,0.00,0.00,2024-10-30 17:49:33.000,1,0,0,NULL,1
5199,GUFEW112,19,2024-10-30 17:30:00.0000000,,11.70,0.00,0.00,2024-10-30 17:49:33.000,1,0,0,NULL,1
5200,GUFEW111,18,2024-10-30 17:15:00.0000000," 9876543210",11.70,0.00,0.00,2024-10-30 18:14:33.000,1,0,0,NULL,1
5201,GUFEW111,18,2024-10-30 17:30:00.0000000," 9876543210",11.70,0.00,0.00,2024-10-30 18:14:33.000,1,0,0,NULL,1
5202,GUFEW111,18,2024-10-30 17:45:00.0000000," 9876543210",11.60,0.00,0.00,2024-10-30 18:14:33.000,1,0,0,NULL,1
5203,GUFEW111,18,2024-10-30 18:00:00.0000000," 9876543210",11.60,0.00,0.00,2024-10-30 18:14:33.000,1,0,0,NULL,1
5207,GUFEW112,19,2024-10-30 18:30:00.0000000,,11.50,0.00,0.00,2024-10-30 18:49:33.000,1,0,0,NULL,1
5208,GUFEW112,19,2024-10-30 18:45:00.0000000,,11.40,0.00,0.00,2024-10-30 19:19:33.000,1,0,0,NULL,1
5209,GUFEW112,19,2024-10-30 19:00:00.0000000,,11.50,0.00,0.00,2024-10-30 19:19:33.000,1,0,0,NULL,1
5280,GUFEW111,18,2024-10-31 03:30:00.0000000," 9876543210",11.20,0.00,0.00,2024-10-31 03:49:32.000,1,0,0,NULL,1
