clientid,latitude,longitude,location,block,district,rain,temp,wind,winddirection,humidity,ldate,CreatedDate,IsApproved,0-33-020,0-33-005,0-08-083,DetailedQCFlag,Id
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,23.8,0,0,88.8,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41368
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,23.6,1,44,83.9,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41375
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,23.9,0,0,80.6,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41377
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,25.8,0,0,81.6,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41391
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,23.2,0,0,92.9,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41395
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,22.8,0,0,87.3,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41399
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,23.3,0,0,93.1,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41400
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,24.2,0,2,79.6,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41405
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,23.6,0,0,90.1,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41408
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,23.4,0,0,90.3,10/26/2024 6:30,10/26/2024 6:57,1,0,0,NULL,1,41416
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,23.8,0,0,90.9,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44558
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,24.6,0,328,78.7,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44562
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,24.6,0,0,88.5,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44565
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,24.7,0,0,86.5,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44572
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,23.5,0,0,85.7,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44585
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,23.4,0,0,86,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44595
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,24.1,0,0,88.1,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44598
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,24.6,0,58,80.3,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44603
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,24.8,0,0,77.5,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44605
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,24.1,0,0,89.5,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44618
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,25.7,0,0,84.2,10/27/2024 5:30,10/27/2024 5:57,1,0,0,NULL,1,44625
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,29.9,1,66,60.1,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45174
10226,26.770552,83.278915,PANCHAYAT GOVINDPUR,TIKRIYA,Gorakhpur,0,30.4,0,0,66.4,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45175
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,29.1,0,0,70.7,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45178
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,29.3,0,0,72.8,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45186
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,28.7,0,0,67.6,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45200
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,29.5,0,0,65.4,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45212
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,28.7,0,0,71.1,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45216
10265,26.871763,83.35824,VILL-PARMESHWARPUR,CHARGAWAN,Gorakhpur,0,31.5,0,0,62.3,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45220
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,28.7,2,208,64.8,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45224
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,30.1,0,0,59.6,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45226
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,28.7,0,0,68,10/27/2024 9:15,10/27/2024 9:57,1,0,0,NULL,1,45231
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,29.1,0,0,70.4,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45238
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,28.9,0,0,70.5,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45239
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,30.5,0,0,64.7,10/27/2024 9:30,10/27/2024 9:57,1,0,0,NULL,1,45247
10265,26.871763,83.35824,VILL-PARMESHWARPUR,CHARGAWAN,Gorakhpur,0,34.3,0,0,53.2,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45515
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,31.1,1,96,56.9,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45519
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,32.3,0,0,55.8,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45521
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,30.8,0,0,59.8,10/27/2024 11:15,10/27/2024 11:57,1,0,0,NULL,1,45527
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,30.5,0,0,65.9,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45533
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,30.9,0,0,63.6,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45538
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,32.2,0,0,58.8,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45545
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,31.6,3,48,52.6,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45553
10226,26.770552,83.278915,PANCHAYAT GOVINDPUR,TIKRIYA,Gorakhpur,0,31.7,0,0,60.6,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45554
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,30,0,0,69.4,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45557
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,30.8,0,0,66.7,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45565
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,31.2,0,0,61.8,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45579
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,31.6,0,0,55.9,10/27/2024 11:30,10/27/2024 11:57,1,0,0,NULL,1,45591
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,26.2,0,0,77.6,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39805
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,26.3,0,0,76.4,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39817
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,25.7,0,0,82.2,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39820
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,27,0,18,71.4,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39827
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,26.1,0,0,76.4,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39829
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,27.9,0,0,76.7,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39845
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,26.6,0,0,80.9,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39850
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,25.6,0,0,79,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39854
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,26.6,0,0,82.3,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39855
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,27.4,0,344,70.1,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39860
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,26.5,0,0,81.4,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39863
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,27.1,0,0,79.2,10/25/2024 20:30,10/25/2024 20:57,1,0,0,NULL,1,39871
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,25,0,0,79.6,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40424
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,24.7,0,0,81.1,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40436
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,24.3,0,0,87.1,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40439
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,25,0,100,77.7,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40446
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25,0,0,77.1,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40448
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,27.3,0,0,78.6,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40463
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,25,0,0,86.5,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40467
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,25,0,0,86.9,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40471
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,25.5,0,139,75.5,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40476
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,24.6,0,0,88.1,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40479
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,25,0,0,85.5,10/26/2024 0:30,10/26/2024 0:57,1,0,0,NULL,1,40487
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,24,0,0,83.4,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40500
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,24.2,0,0,82.7,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40512
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,24.2,0,0,88.1,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40515
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,25,0,94,78.2,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40522
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,24.6,0,0,78.4,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40524
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,26.5,0,0,81.2,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40539
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,24.7,0,0,86.5,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40543
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,23.9,0,0,84.4,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40547
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,24.8,0,0,87.8,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40548
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,25.1,0,10,76.9,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40553
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,24.7,0,0,88.1,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40556
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,24.8,0,0,86,10/26/2024 1:00,10/26/2024 1:27,1,0,0,NULL,1,40564
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,25.8,0,0,87.6,10/28/2024 4:00,10/28/2024 4:27,1,0,0,NULL,1,48203
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,26.8,0,338,77.1,10/28/2024 4:00,10/28/2024 4:27,1,0,0,NULL,1,48210
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.7,0,0,79.5,10/28/2024 4:00,10/28/2024 4:27,1,0,0,NULL,1,48212
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,25.3,0,0,85.4,10/28/2024 3:30,10/28/2024 4:27,1,0,0,NULL,1,48216
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,25.8,0,0,88.6,10/28/2024 4:00,10/28/2024 4:27,1,0,0,NULL,1,48225
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,25.7,0,0,89.5,10/28/2024 4:00,10/28/2024 4:27,1,0,0,NULL,1,48228
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,26.6,0,12,80.2,10/28/2024 5:30,10/28/2024 5:57,1,0,0,NULL,1,48386
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,25.3,0,0,80,10/28/2024 5:30,10/28/2024 5:57,1,0,0,NULL,1,48388
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,24.9,0,0,85.4,10/28/2024 5:15,10/28/2024 5:57,1,0,0,NULL,1,48391
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,25.6,0,0,89.9,10/28/2024 5:30,10/28/2024 5:57,1,0,0,NULL,1,48401
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,25.7,0,0,89.6,10/28/2024 5:30,10/28/2024 5:57,1,0,0,NULL,1,48402
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,25.6,0,0,79.4,10/28/2024 5:30,10/28/2024 5:57,1,0,0,NULL,1,48417
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,25.7,0,0,89,10/28/2024 5:30,10/28/2024 5:57,1,0,0,NULL,1,48420
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,25.6,0,0,88.4,10/28/2024 5:30,10/28/2024 5:57,1,0,0,NULL,1,48428
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,25,0,0,83.4,10/28/2024 5:30,10/28/2024 5:57,1,0,0,NULL,1,48441
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,23.2,0,0,85.2,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41275
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,23.4,0,0,84.1,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41287
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,23.4,0,0,89.8,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41290
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,23.4,0,25,83.6,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41298
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,23.6,0,0,80.6,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41300
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,25.1,0,0,85.1,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41314
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,23.1,0,0,92.9,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41318
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,22.7,0,0,87.8,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41322
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,23.3,0,0,92.7,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41323
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,23.9,0,78,81,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41328
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,23.4,0,0,90.1,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41331
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,23.3,0,0,90.7,10/26/2024 6:00,10/26/2024 6:27,1,0,0,NULL,1,41339
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,29.5,0,0,61.8,10/26/2024 10:15,10/26/2024 11:27,1,0,0,NULL,1,41688
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,29.2,0,0,62.4,10/26/2024 10:15,10/26/2024 11:27,1,0,0,NULL,1,41689
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,30.6,0,0,63.2,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41748
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,30.6,0,0,55.9,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41764
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,29.4,0,0,67.3,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41765
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,30.5,0,51,56.6,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41769
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,31.4,0,0,60.1,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41772
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,30.6,0,0,64.2,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41779
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,30.5,0,0,58.4,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41792
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,30.1,0,0,60.5,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41804
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,30.6,0,0,60.5,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41808
10265,26.871763,83.35824,VILL-PARMESHWARPUR,CHARGAWAN,Gorakhpur,0,33.1,0,0,54.2,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41812
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,31.1,1,194,53.2,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41817
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,31.6,0,0,52.9,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41819
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,30.6,0,0,62.4,10/26/2024 12:00,10/26/2024 12:27,1,0,0,NULL,1,41824
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,29,1,102,68.9,10/28/2024 8:30,10/28/2024 8:57,1,0,0,NULL,1,48905
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,29.1,0,0,78.3,10/28/2024 8:30,10/28/2024 8:57,1,0,0,NULL,1,48908
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,29.1,0,0,77,10/28/2024 8:30,10/28/2024 8:57,1,0,0,NULL,1,48916
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,31.4,0,0,60.5,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49172
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,30.5,0,0,66.2,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49176
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,31.2,1,186,59.7,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49183
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,32.2,0,0,54.8,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49185
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,32.2,2,106,56.6,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49193
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,32.8,0,0,61.1,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49196
10226,26.770552,83.278915,PANCHAYAT GOVINDPUR,TIKRIYA,Gorakhpur,0,32.1,0,0,65.6,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49197
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,30.8,0,0,67.3,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49198
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,31.6,0,0,58.4,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49200
10217,26.801445,83.39245,BLOCK CAMPUS,CHARGAWAN,Gorakhpur,0,31.7,0,0,65,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49203
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,31.7,0,0,64.1,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49222
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,31.7,0,0,66.7,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49230
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,31.8,0,0,59.9,10/28/2024 10:30,10/28/2024 10:57,1,0,0,NULL,1,49244
10288,26.81268,83.4905,P PATRA,BHATHAT,Gorakhpur,0,32.9,0,0,56,10/28/2024 14:00,10/28/2024 14:27,1,0,0,NULL,1,49766
10284,26.678059,83.338646,P M V PITHORA,PIPRAULI,Gorakhpur,0,33.8,0,0,47,10/28/2024 14:00,10/28/2024 14:27,1,0,0,NULL,1,49767
10226,26.770552,83.278915,PANCHAYAT GOVINDPUR,TIKRIYA,Gorakhpur,0,34.7,0,0,52.8,10/28/2024 14:00,10/28/2024 14:27,1,0,0,NULL,1,49778
20254,26.821049,83.37227,G P MANBELA,CHARGAMA,Gorakhpur,0,33.7,0,337,58.6,10/28/2024 14:00,10/28/2024 14:27,1,0,0,NULL,1,49779
10262,26.508465,83.346954,VILL-PALIKHAS-1,BANSGAON,Gorakhpur,0,34.2,0,0,55.5,10/28/2024 14:00,10/28/2024 14:27,1,0,0,NULL,1,49792
10281,26.75619,83.37823,JILA PRASHASAN KARYALAY CAMPUS,SADAR,Gorakhpur,0,32.9,0,0,58.7,10/28/2024 14:00,10/28/2024 14:27,1,0,0,NULL,1,49800
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,34.3,0,0,52.9,10/28/2024 14:00,10/28/2024 14:27,1,0,0,NULL,1,49813
10286,26.776062,83.49859,P SARANDA,SADAR,Gorakhpur,0,26.9,0,0,75.3,10/25/2024 18:30,10/25/2024 18:57,1,0,0,NULL,1,39494
10293,26.87895,83.432465,P KHUTHAN KHAS,CHARGANWA,Gorakhpur,0,27.5,0,0,70.9,10/25/2024 18:30,10/25/2024 18:57,1,0,0,NULL,1,39506
10263,26.548183,83.27948,VILL-MASURIYAN,URUWA,Gorakhpur,0,26.3,0,0,78.7,10/25/2024 18:30,10/25/2024 18:57,1,0,0,NULL,1,39509
20259,26.747665,83.369354,TEHSIL CAMPUS,SDADR,Gorakhpur,0,27.3,0,91,68.8,10/25/2024 18:30,10/25/2024 18:57,1,0,0,NULL,1,39516
10220,26.718021,83.43794,BLOCK CAMPUS,KHORABAR,Gorakhpur,0,26.7,0,0,73.3,10/25/2024 18:30,10/25/2024 18:57,1,0,0,NULL,1,39518
10275,26.748125,83.2443,P KALESHR,PIPRAULI,Gorakhpur,0,27.9,0,0,73.7,10/25/2024 18:30,10/25/2024 18:57,1,0,0,NULL,1,39534
